aqm,qmult,min_delay,bandwidth,protocol,run,delay_mean,efficiency_mean,efficiency_std,fairness_mean,fairness_std,retr_mean,retr_std,efficiency1_mean,efficiency1_std,efficiency2_mean,efficiency2_std,util_mean,util_std
fifo,1.0,10,100,vivace,3,39.071521527777776,39.569077229436665,30.164433254804422,1.0,0.0,14.482156554264808,21.560423304586312,0.2060646170365564,0.15258788594002298,0.13535908306042174,0.10415938446116098,94.81378472222221,5.593159764972469
fifo,1.0,10,100,vivace,4,40.61659600694445,39.13691063230888,37.55695846228638,1.0,0.0,20.83533557493295,24.314468675290467,0.19395710486733544,0.18604901444917477,0.09253607815800886,0.10350059164592167,94.83013731060606,5.370537878356254
fifo,1.0,10,100,vivace,5,39.290172104166665,39.621915292818336,34.540956774111905,1.0,0.0,15.965846047472597,22.580365699473294,0.20603970045149467,0.1751592640887259,0.12767530563689938,0.11375686762337112,94.81814867424241,5.390701946677223
fifo,1.0,10,100,astraea,1,35.35214533120941,40.555515940594056,23.16245859960869,1.0,0.0,0.17254388154442632,0.26813609673249855,0.25478804123783916,0.20574861240714482,0.253925883302572,0.20624214574327443,93.34758601641413,12.747850623349152
fifo,1.0,10,100,astraea,2,34.94532624559511,40.57653306930693,23.17551571859538,1.0,0.0,0.13892330340485073,0.26617615900899894,0.25902405223156794,0.20783217065825868,0.2583323293368545,0.2082643758706726,93.38899857954544,12.6183401479087
fifo,1.0,10,100,astraea,3,35.227044348508635,40.566411559405935,23.12491356786471,1.0,0.0,0.18350401921058768,0.26154769490631835,0.25593808167921184,0.20586135103473388,0.2550199795940843,0.20638264851184088,93.42803345959598,12.467226524942335
fifo,1.0,10,100,astraea,4,35.35900129513344,40.54720066831683,23.160219225302107,1.0,0.0,0.17285702833488806,0.2671690544680373,0.2546937445763773,0.20562568655301203,0.2538295690738777,0.2061212244537901,93.3362736742424,12.782532768547895
fifo,1.0,10,100,astraea,5,35.53159615384616,40.55155829207921,23.11047749510429,1.0,0.0,0.191687683560955,0.26916948687957365,0.2537452985366253,0.20568561303070756,0.2527880956007861,0.20622010156826967,93.37710937500002,12.623675775976805
fifo,1.0,100,100,cubic,1,338.46979921527776,39.22116245363488,27.088307184174536,1.0,0.0,0.027129899210004665,0.1358751657660238,0.24896210464782548,0.1967379935938765,0.24880057310082684,0.19665764626733492,92.22418166035354,16.21117325285508
fifo,1.0,100,100,cubic,2,353.29106980555554,39.442445903060126,27.586255129047363,1.0,0.0,0.021675166799061334,0.10698735165144893,0.2333423221987028,0.18308033595128959,0.23322287368752354,0.18304691060121325,92.1423824179293,16.188277430518582
fifo,1.0,100,100,cubic,3,340.64470731250003,39.26155042600297,28.293705067009796,1.0,0.0,0.02883797261252332,0.1543155414641693,0.24591266022501101,0.19632935601695306,0.2457710830176734,0.1962665825775518,92.24797032828283,16.159362318075644
fifo,1.0,100,100,cubic,4,327.2737576875,39.39504945451921,29.46244478499334,1.0,0.0,0.024169238645638993,0.1419898020343786,0.2591076373203539,0.20490349843088862,0.2589587986765013,0.20483253373784835,92.17797427398989,16.312275023560414
fifo,1.0,100,100,cubic,5,329.03464526388893,39.07822313309656,27.229752957680947,1.0,0.0,0.023400605614505597,0.1345969052103519,0.260387540399036,0.20743586197810515,0.2602458797927816,0.20736518257861158,92.28613636363636,16.076241432140375
fifo,1.0,100,100,bbr3,1,321.08004141666663,38.152063302526706,27.507484951157437,1.0,0.0,0.3308538180678638,1.2171654945009502,0.26164850800719364,0.2224711713466996,0.259488491162201,0.221067067941721,90.16358428030303,16.551264467688615
fifo,1.0,100,100,bbr3,2,313.3428962291666,38.30173566397058,26.204251134865878,1.0,0.0,0.2771573991917852,1.0956744802714253,0.2667459613429773,0.21607200548647323,0.2646930114016432,0.21387268065246173,90.08052320075757,16.702439414309325
fifo,1.0,100,100,bbr3,3,311.63372395833335,37.4276154134219,26.64674173494101,1.0,0.0,0.25017581768889924,1.0673591924938841,0.25985816030478737,0.21260878959831353,0.25803636950505404,0.21084688082713873,89.84029987373738,16.734476790431668
fifo,1.0,100,100,bbr3,4,310.7509152916667,37.708890514744496,25.6890791032984,1.0,0.0,0.23984197360366138,1.091353919756529,0.2668008386917144,0.21438711419643972,0.2649917261423611,0.21230820614018228,90.31084832702021,16.65349569161828
fifo,1.0,100,100,bbr3,5,318.51103063194444,38.46615900538597,26.603823106138663,1.0,0.0,0.34888196347364736,1.4670807541253552,0.2644059644573213,0.2173273480734834,0.26177576539958525,0.21475830216877875,90.43871843434343,16.54210609691845
